Data,Ultimo,Abertura,Maxima,Minima
02/16/2018,"3,231","3,2322","3,2481","3,2023"
02/15/2018,"3,2274","3,2195","3,2413","3,1982"
02/14/2018,"3,2172","3,2928","3,2974","3,216"
02/13/2018,"3,2947","3,2957","3,2957","3,2957"
02/12/2018,"3,2949","3,2957","3,2957","3,2954"
02/09/2018,"3,2939","3,2858","3,3189","3,2673"
02/08/2018,"3,2857","3,2714","3,3034","3,2561"
02/07/2018,"3,2713","3,248","3,2839","3,2376"
02/06/2018,"3,2347","3,2628","3,2787","3,2323"
02/05/2018,"3,2624","3,2185","3,2659","3,2137"
02/02/2018,"3,218","3,1671","3,2237","3,1671"
02/01/2018,"3,1668","3,1853","3,1969","3,1617"
01/31/2018,"3,1858","3,1839","3,1955","3,1459"
01/30/2018,"3,1811","3,155","3,1954","3,1482"
01/29/2018,"3,1549","3,1534","3,1723","3,1534"
01/26/2018,"3,1509","3,1481","3,1565","3,1197"
01/25/2018,"3,147","3,1459","3,1485","3,1459"
01/24/2018,"3,1464","3,2375","3,24","3,1348"
01/23/2018,"3,2369","3,2038","3,2446","3,2019"
01/22/2018,"3,202","3,1967","3,2115","3,182"
01/19/2018,"3,1961","3,2082","3,2154","3,194"
01/18/2018,"3,2064","3,224","3,2251","3,2015"
01/17/2018,"3,2237","3,2266","3,239","3,2117"
01/16/2018,"3,2242","3,2168","3,2381","3,2118"
01/15/2018,"3,2162","3,2061","3,2213","3,1918"
01/12/2018,"3,2063","3,2161","3,231","3,1994"
01/11/2018,"3,2154","3,2283","3,2406","3,212"
01/10/2018,"3,228","3,2518","3,256","3,2255"
01/09/2018,"3,2482","3,2413","3,2558","3,2295"
01/08/2018,"3,2406","3,2291","3,2453","3,2237"
01/05/2018,"3,2288","3,2347","3,2497","3,2263"
01/04/2018,"3,2344","3,2372","3,2431","3,2218"
01/03/2018,"3,2369","3,259","3,2682","3,2322"
01/02/2018,"3,2588","3,3136","3,3136","3,2571"
01/01/2018,"3,3121","3,3121","3,3121","3,3121"
12/29/2017,"3,3121","3,3121","3,3121","3,3121"
12/28/2017,"3,3121","3,315","3,3178","3,295"
12/27/2017,"3,3149","3,3106","3,3223","3,292"
12/26/2017,"3,311","3,3376","3,3376","3,3067"
12/25/2017,"3,3369","3,3369","3,3369","3,3369"
12/22/2017,"3,3369","3,3101","3,3404","3,3037"
12/21/2017,"3,3083","3,2978","3,3177","3,2908"
12/20/2017,"3,2977","3,291","3,3011","3,2812"
12/19/2017,"3,2899","3,2923","3,3084","3,2821"
12/18/2017,"3,2922","3,2949","3,3015","3,2784"
12/15/2017,"3,2946","3,3343","3,3379","3,2945"
12/14/2017,"3,3418","3,3239","3,3483","3,3104"
12/13/2017,"3,3099","3,307","3,3325","3,288"
12/12/2017,"3,3064","3,3055","3,334","3,2973"
12/11/2017,"3,3047","3,2912","3,3063","3,2729"
12/08/2017,"3,2918","3,2771","3,3112","3,2653"
12/07/2017,"3,2906","3,248","3,3188","3,2472"
12/06/2017,"3,2356","3,2415","3,2499","3,225"
12/05/2017,"3,2414","3,2459","3,247","3,2199"
12/04/2017,"3,2441","3,2581","3,2628","3,2422"
12/01/2017,"3,258","3,2727","3,2853","3,2482"
11/30/2017,"3,2726","3,2465","3,2887","3,2357"
11/29/2017,"3,246","3,2132","3,2476","3,2005"
11/28/2017,"3,2127","3,2325","3,2327","3,2019"
11/27/2017,"3,2277","3,233","3,2338","3,2135"
11/24/2017,"3,2329","3,2218","3,2365","3,2215"
11/23/2017,"3,2218","3,2243","3,2432","3,2188"
11/22/2017,"3,2242","3,2569","3,2653","3,2215"
11/21/2017,"3,2587","3,2593","3,2665","3,2392"
11/20/2017,"3,2572","3,2574","3,2574","3,2573"
11/17/2017,"3,2573","3,2726","3,2888","3,2548"
11/16/2017,"3,2739","3,3132","3,3133","3,2683"
11/15/2017,"3,3132","3,3133","3,3133","3,3133"
11/14/2017,"3,3127","3,2803","3,318","3,2666"
11/13/2017,"3,2793","3,2823","3,301","3,2762"
11/10/2017,"3,2778","3,2529","3,2845","3,2507"
11/09/2017,"3,252","3,2548","3,2671","3,2363"
11/08/2017,"3,2547","3,2723","3,2723","3,2403"
11/07/2017,"3,2713","3,2495","3,2888","3,2495"
11/06/2017,"3,2494","3,3144","3,3144","3,2478"
11/03/2017,"3,3142","3,2668","3,3355","3,2485"
11/02/2017,"3,267","3,2674","3,2682","3,2672"
11/01/2017,"3,2673","3,2728","3,2928","3,2567"
10/31/2017,"3,2724","3,2888","3,3019","3,2644"
10/30/2017,"3,2888","3,2367","3,2893","3,2347"
10/27/2017,"3,236","3,29","3,3031","3,2344"
10/26/2017,"3,2903","3,233","3,2979","3,2287"
10/25/2017,"3,2329","3,244","3,2601","3,2286"
10/24/2017,"3,2432","3,2388","3,268","3,224"
10/23/2017,"3,2376","3,1929","3,239","3,1895"
10/20/2017,"3,1923","3,1671","3,198","3,1665"
10/19/2017,"3,1663","3,1715","3,1793","3,1624"
10/18/2017,"3,1706","3,1578","3,1817","3,1556"
10/17/2017,"3,1575","3,1712","3,1838","3,1579"
10/16/2017,"3,1707","3,145","3,1738","3,1437"
10/13/2017,"3,1447","3,1725","3,1802","3,1439"
10/12/2017,"3,1695","3,1717","3,1726","3,1702"
10/11/2017,"3,1722","3,1797","3,1799","3,16"
10/10/2017,"3,1791","3,1887","3,1891","3,1618"
10/09/2017,"3,1882","3,1558","3,1898","3,1553"
10/06/2017,"3,1558","3,1547","3,1784","3,1496"
10/05/2017,"3,1539","3,1316","3,1563","3,1241"
10/04/2017,"3,1349","3,1456","3,1456","3,122"
10/03/2017,"3,1425","3,1546","3,1657","3,1412"
10/02/2017,"3,1538","3,1641","3,1787","3,1512"
09/29/2017,"3,1614","3,1823","3,1907","3,1562"
09/28/2017,"3,1822","3,1933","3,2004","3,1772"
09/27/2017,"3,1929","3,167","3,1986","3,1665"
09/26/2017,"3,1661","3,1591","3,1752","3,1524"
09/25/2017,"3,1593","3,1324","3,1618","3,126"
09/22/2017,"3,1243","3,1377","3,139","3,122"
09/21/2017,"3,1369","3,1327","3,147","3,1253"
09/20/2017,"3,132","3,1355","3,1396","3,1136"
09/19/2017,"3,1346","3,1361","3,1403","3,1248"
09/18/2017,"3,136","3,1108","3,1384","3,108"
09/15/2017,"3,1079","3,1195","3,1325","3,1083"
09/14/2017,"3,1179","3,135","3,1504","3,1122"
09/13/2017,"3,1349","3,1252","3,1446","3,1224"
09/12/2017,"3,1245","3,1028","3,1385","3,1026"
09/11/2017,"3,1023","3,0905","3,1082","3,079"
09/08/2017,"3,0865","3,0855","3,0998","3,082"
09/07/2017,"3,0985","3,0998","3,0998","3,0988"
09/06/2017,"3,0996","3,1169","3,121","3,0984"
09/05/2017,"3,1163","3,141","3,1418","3,1116"
09/04/2017,"3,1412","3,141","3,1452","3,1327"
09/01/2017,"3,1409","3,1472","3,1486","3,1224"
08/31/2017,"3,1474","3,1601","3,1702","3,1372"
08/30/2017,"3,1596","3,1652","3,1764","3,1556"
08/29/2017,"3,1644","3,1673","3,1767","3,1581"
08/28/2017,"3,1664","3,1587","3,1675","3,1482"
08/25/2017,"3,1595","3,1481","3,1629","3,1353"
08/24/2017,"3,1473","3,1412","3,1506","3,1328"
08/23/2017,"3,1405","3,1612","3,1705","3,1337"
08/22/2017,"3,1602","3,1643","3,1908","3,1461"
08/21/2017,"3,1642","3,1493","3,1726","3,1364"
08/18/2017,"3,1462","3,1749","3,1763","3,1405"
08/17/2017,"3,1741","3,1527","3,1819","3,1521"
08/16/2017,"3,1518","3,169","3,1782","3,1453"
08/15/2017,"3,1692","3,1892","3,2062","3,1658"
08/14/2017,"3,1885","3,1761","3,206","3,1733"
08/11/2017,"3,1934","3,1755","3,2207","3,1551"
08/10/2017,"3,1754","3,1557","3,1787","3,1469"
08/09/2017,"3,1556","3,1272","3,159","3,1266"
08/08/2017,"3,1266","3,1265","3,1385","3,119"
08/07/2017,"3,1261","3,1316","3,1348","3,1205"
08/04/2017,"3,1305","3,1125","3,1334","3,1078"
08/03/2017,"3,1123","3,1134","3,1274","3,1101"
08/02/2017,"3,1131","3,1264","3,1383","3,1128"
08/01/2017,"3,1254","3,127","3,1307","3,1074"
07/31/2017,"3,1259","3,133","3,1444","3,1139"
07/28/2017,"3,1316","3,153","3,1603","3,1289"
07/27/2017,"3,1524","3,1384","3,1598","3,1384"
07/26/2017,"3,1385","3,1729","3,1775","3,1352"
07/25/2017,"3,1722","3,1472","3,1737","3,1364"
07/24/2017,"3,1455","3,14","3,1529","3,133"
07/21/2017,"3,1416","3,1203","3,1457","3,1102"
07/20/2017,"3,1206","3,1492","3,1564","3,1186"
07/19/2017,"3,1486","3,1559","3,1641","3,1445"
07/18/2017,"3,1542","3,1834","3,1842","3,1533"
07/17/2017,"3,1828","3,1805","3,188","3,176"
07/14/2017,"3,1794","3,2123","3,2123","3,1781"
07/13/2017,"3,2134","3,2086","3,2219","3,2024"
07/12/2017,"3,2072","3,2546","3,2548","3,2049"
07/11/2017,"3,2542","3,2557","3,2697","3,2461"
07/10/2017,"3,2548","3,28","3,2814","3,2546"
07/07/2017,"3,2803","3,2987","3,3064","3,2675"
07/06/2017,"3,2959","3,2889","3,3213","3,2883"
07/05/2017,"3,2883","3,3098","3,331","3,2887"
07/04/2017,"3,309","3,3021","3,311","3,2985"
07/03/2017,"3,3003","3,319","3,324","3,2931"
06/30/2017,"3,3063","3,3043","3,3166","3,286"
06/29/2017,"3,3033","3,2808","3,3147","3,2704"
06/28/2017,"3,2795","3,3135","3,3147","3,2784"
06/27/2017,"3,3125","3,2975","3,3343","3,2964"
06/26/2017,"3,2961","3,3444","3,3444","3,2951"
06/23/2017,"3,3427","3,3415","3,3445","3,3261"
06/22/2017,"3,3415","3,335","3,3498","3,3221"
06/21/2017,"3,336","3,327","3,3378","3,3143"
06/20/2017,"3,3264","3,2825","3,3438","3,2825"
06/19/2017,"3,2824","3,2901","3,3148","3,2801"
06/16/2017,"3,2925","3,2898","3,2971","3,2781"
06/15/2017,"3,274","3,2736","3,2751","3,2736"
06/14/2017,"3,2739","3,3155","3,3164","3,2639"
06/13/2017,"3,3145","3,3182","3,3338","3,2968"
06/12/2017,"3,3179","3,2971","3,3271","3,2748"
06/09/2017,"3,2959","3,2618","3,2986","3,2553"
06/08/2017,"3,2607","3,2695","3,2893","3,261"
06/07/2017,"3,2685","3,2777","3,2866","3,2647"
06/06/2017,"3,2772","3,297","3,302","3,2725"
06/05/2017,"3,2967","3,2464","3,2977","3,2464"
06/02/2017,"3,2472","3,2506","3,2591","3,2199"
06/01/2017,"3,2495","3,2266","3,2549","3,2146"
05/31/2017,"3,2262","3,258","3,26","3,2245"
05/30/2017,"3,2572","3,2567","3,2722","3,2542"
05/29/2017,"3,256","3,2659","3,2768","3,2564"
05/26/2017,"3,2598","3,2749","3,2767","3,2518"
05/25/2017,"3,2729","3,277","3,299","3,2613"
05/24/2017,"3,2774","3,2695","3,288","3,2477"
05/23/2017,"3,27","3,2668","3,2897","3,2548"
05/22/2017,"3,2653","3,2533","3,3192","3,2526"
05/19/2017,"3,2527","3,3708","3,3736","3,2419"
05/18/2017,"3,3665","3,1371","3,4246","3,1349"
05/17/2017,"3,1378","3,0956","3,1411","3,0952"
05/16/2017,"3,0961","3,111","3,1113","3,0873"
05/15/2017,"3,1105","3,1228","3,126","3,0957"
05/12/2017,"3,1209","3,1374","3,1506","3,1161"
05/11/2017,"3,1399","3,1681","3,1685","3,1369"
05/10/2017,"3,1666","3,1905","3,1909","3,1514"
05/09/2017,"3,1896","3,1994","3,1997","3,1783"
05/08/2017,"3,197","3,175","3,207","3,175"
05/05/2017,"3,1762","3,1895","3,1962","3,1675"
05/04/2017,"3,188","3,1661","3,1956","3,1609"
05/03/2017,"3,1644","3,1515","3,1679","3,1407"
05/02/2017,"3,1514","3,1765","3,1962","3,1462"
05/01/2017,"3,1755","3,1748","3,1769","3,1762"
04/28/2017,"3,1758","3,1833","3,2146","3,1697"
04/27/2017,"3,1832","3,1728","3,189","3,155"
04/26/2017,"3,171","3,1471","3,2076","3,1429"
04/25/2017,"3,1459","3,128","3,1703","3,1265"
04/24/2017,"3,1271","3,15","3,15","3,1177"
04/21/2017,"3,1475","3,1485","3,149","3,1479"
04/20/2017,"3,1483","3,1518","3,1707","3,1324"
04/19/2017,"3,1514","3,1077","3,1543","3,1074"
04/18/2017,"3,1072","3,0983","3,1237","3,0876"
04/17/2017,"3,0979","3,1448","3,148","3,0932"
04/14/2017,"3,144","3,1441","3,1453","3,1425"
04/13/2017,"3,1437","3,1258","3,1495","3,1144"
04/12/2017,"3,1251","3,1378","3,1594","3,1198"
04/11/2017,"3,136","3,132","3,1554","3,1248"
04/10/2017,"3,1311","3,1462","3,1502","3,1297"
04/07/2017,"3,1457","3,1427","3,1592","3,1184"
04/06/2017,"3,142","3,1203","3,1515","3,106"
04/05/2017,"3,1192","3,093","3,1254","3,08"
04/04/2017,"3,0927","3,1147","3,1407","3,0918"
04/03/2017,"3,1138","3,1233","3,1349","3,1093"
03/31/2017,"3,123","3,1491","3,1788","3,1216"
03/30/2017,"3,1483","3,12","3,1524","3,1167"
03/29/2017,"3,1193","3,1412","3,1422","3,1121"
03/28/2017,"3,1398","3,1265","3,1452","3,1224"
03/27/2017,"3,1256","3,1078","3,1399","3,1075"
03/24/2017,"3,1073","3,1397","3,1506","3,1041"
03/23/2017,"3,1383","3,0875","3,1449","3,0862"
03/22/2017,"3,087","3,0885","3,1099","3,0801"
03/21/2017,"3,0878","3,0724","3,0948","3,0597"
03/20/2017,"3,072","3,0918","3,1162","3,0673"
03/17/2017,"3,0911","3,1187","3,1279","3,0873"
03/16/2017,"3,118","3,103","3,1232","3,0924"
03/15/2017,"3,1033","3,1683","3,178","3,0974"
03/14/2017,"3,1683","3,1528","3,1827","3,1502"
03/13/2017,"3,1523","3,1395","3,1607","3,1289"
03/10/2017,"3,138","3,1929","3,1954","3,1381"
03/09/2017,"3,1929","3,1631","3,1986","3,1601"
03/08/2017,"3,1624","3,1197","3,1814","3,1194"
03/07/2017,"3,1187","3,1386","3,1405","3,1114"
03/06/2017,"3,1383","3,1158","3,1395","3,1002"
03/03/2017,"3,1143","3,1566","3,1626","3,1109"
03/02/2017,"3,156","3,09","3,1589","3,09"
03/01/2017,"3,089","3,1095","3,1234","3,0896"
02/28/2017,"3,1086","3,109","3,1091","3,109"
02/27/2017,"3,1085","3,111","3,111","3,1088"
02/24/2017,"3,11","3,0617","3,119","3,0595"
02/23/2017,"3,059","3,064","3,0797","3,0517"
02/22/2017,"3,063","3,0955","3,098","3,0597"
02/21/2017,"3,0949","3,087","3,1089","3,0853"
02/20/2017,"3,086","3,101","3,1067","3,0824"
02/17/2017,"3,1035","3,086","3,1091","3,0787"
02/16/2017,"3,0889","3,0575","3,0909","3,0387"
02/15/2017,"3,0565","3,085","3,0961","3,0538"
02/14/2017,"3,084","3,1115","3,1278","3,0822"
02/13/2017,"3,111","3,1138","3,1239","3,1075"
02/10/2017,"3,1145","3,1302","3,131","3,1052"
02/09/2017,"3,1299","3,1175","3,1338","3,1135"
02/08/2017,"3,117","3,1205","3,1302","3,1125"
02/07/2017,"3,12","3,116","3,1373","3,1154"
02/06/2017,"3,1155","3,119","3,1278","3,1048"
02/03/2017,"3,1174","3,124","3,1393","3,1045"
02/02/2017,"3,1235","3,1295","3,1304","3,1075"
02/01/2017,"3,1285","3,1515","3,1634","3,127"
01/31/2017,"3,1507","3,127","3,1569","3,1016"
01/30/2017,"3,1255","3,1396","3,1534","3,1128"
01/27/2017,"3,14","3,178","3,1823","3,1391"
01/26/2017,"3,1775","3,1702","3,1947","3,1613"
01/25/2017,"3,1697","3,1697","3,1697","3,1697"
01/24/2017,"3,1697","3,1625","3,1755","3,1581"
01/23/2017,"3,1628","3,169","3,1837","3,1537"
01/20/2017,"3,1685","3,2002","3,2047","3,169"
01/19/2017,"3,196","3,2315","3,235","3,193"
01/18/2017,"3,2307","3,2149","3,2321","3,2134"
01/17/2017,"3,2113","3,2418","3,2418","3,1961"
01/16/2017,"3,2415","3,2246","3,2449","3,2169"
01/13/2017,"3,2205","3,1881","3,2241","3,1795"
01/12/2017,"3,1878","3,1975","3,2001","3,1526"
01/11/2017,"3,1965","3,1955","3,2306","3,1772"
01/10/2017,"3,1955","3,1961","3,2018","3,1809"
01/09/2017,"3,1967","3,2245","3,2319","3,1898"
01/06/2017,"3,2239","3,198","3,2245","3,1876"
01/05/2017,"3,1988","3,2163","3,2298","3,1932"
01/04/2017,"3,216","3,2523","3,2523","3,2104"
01/03/2017,"3,2644","3,2817","3,2926","3,2464"
01/02/2017,"3,2851","3,2547","3,2891","3,252"
12/30/2016,"3,2532","3,2532","3,2532","3,2532"
12/29/2016,"3,2532","3,282","3,2825","3,2408"
12/28/2016,"3,284","3,2712","3,2963","3,2629"
12/27/2016,"3,2697","3,277","3,2905","3,2676"
12/26/2016,"3,276","3,271","3,2859","3,2638"
12/23/2016,"3,2705","3,2875","3,2931","3,2578"
12/22/2016,"3,2865","3,328","3,3481","3,286"
12/21/2016,"3,3265","3,359","3,359","3,3217"
12/20/2016,"3,3536","3,365","3,3786","3,3399"
12/19/2016,"3,3645","3,392","3,4038","3,3605"
12/16/2016,"3,3915","3,372","3,4125","3,3426"
12/15/2016,"3,369","3,3705","3,4087","3,3626"
12/14/2016,"3,369","3,3362","3,3728","3,3017"
12/13/2016,"3,3345","3,3388","3,3653","3,3172"
12/12/2016,"3,338","3,3785","3,4085","3,3355"
12/09/2016,"3,377","3,3755","3,4117","3,3517"
12/08/2016,"3,375","3,383","3,4181","3,3698"
12/07/2016,"3,3825","3,408","3,4205","3,3767"
12/06/2016,"3,4075","3,4218","3,4669","3,394"
12/05/2016,"3,4201","3,4755","3,4813","3,4175"
12/02/2016,"3,475","3,472","3,4927","3,4443"
12/01/2016,"3,4703","3,3854","3,4802","3,3815"
11/30/2016,"3,3827","3,3998","3,4574","3,3756"
11/29/2016,"3,3975","3,3857","3,4144","3,3793"
11/28/2016,"3,3844","3,4225","3,4237","3,3815"
11/25/2016,"3,4208","3,3917","3,4683","3,3909"
11/24/2016,"3,3905","3,3944","3,4379","3,3822"
11/23/2016,"3,393","3,3546","3,4204","3,3524"
11/22/2016,"3,354","3,3527","3,3913","3,3277"
11/21/2016,"3,3511","3,3838","3,3847","3,3399"
11/18/2016,"3,3825","3,4181","3,4429","3,3716"
11/17/2016,"3,4178","3,42","3,4531","3,3867"
11/16/2016,"3,419","3,4405","3,4457","3,4027"
11/15/2016,"3,4389","3,4331","3,4457","3,432"
11/14/2016,"3,4316","3,3932","3,4746","3,3893"
11/11/2016,"3,39","3,3889","3,508","3,3706"
11/10/2016,"3,3849","3,2186","3,3963","3,2088"
11/09/2016,"3,2157","3,1695","3,2493","3,165"
11/08/2016,"3,168","3,2012","3,2153","3,1621"
11/07/2016,"3,2005","3,2348","3,2366","3,1876"
11/04/2016,"3,2322","3,2423","3,264","3,2162"
11/03/2016,"3,241","3,2358","3,2565","3,2198"
11/02/2016,"3,2344","3,2367","3,2425","3,2355"
11/01/2016,"3,2355","3,1891","3,255","3,1777"
10/31/2016,"3,1878","3,2045","3,2065","3,1628"
10/28/2016,"3,205","3,1707","3,2072","3,1573"
10/27/2016,"3,1686","3,1409","3,174","3,1276"
10/26/2016,"3,1394","3,1142","3,1534","3,111"
10/25/2016,"3,1136","3,1243","3,1373","3,1017"
10/24/2016,"3,1231","3,1515","3,154","3,114"
10/21/2016,"3,1496","3,1433","3,1691","3,137"
10/20/2016,"3,1418","3,1699","3,1737","3,134"
10/19/2016,"3,1682","3,1878","3,198","3,1636"
10/18/2016,"3,1873","3,2023","3,2068","3,1738"
10/17/2016,"3,2007","3,2066","3,2168","3,1885"
10/14/2016,"3,2036","3,178","3,2081","3,1639"
10/13/2016,"3,177","3,2026","3,2188","3,176"
10/12/2016,"3,201","3,1965","3,2047","3,1948"
10/11/2016,"3,1946","3,2066","3,2268","3,1939"
10/10/2016,"3,205","3,2227","3,2238","3,1975"
10/07/2016,"3,219","3,2283","3,2419","3,1912"
10/06/2016,"3,2295","3,2202","3,2445","3,2173"
10/05/2016,"3,2191","3,2579","3,2615","3,217"
10/04/2016,"3,2563","3,2094","3,2615","3,2062"
10/03/2016,"3,209","3,2631","3,264","3,198"
09/30/2016,"3,2589","3,2592","3,263","3,2297"
09/29/2016,"3,258","3,2183","3,2702","3,2137"
09/28/2016,"3,2157","3,2352","3,2555","3,2126"
09/27/2016,"3,2335","3,2398","3,2482","3,2185"
09/26/2016,"3,2392","3,2451","3,2531","3,2236"
09/23/2016,"3,2438","3,2211","3,2518","3,2016"
09/22/2016,"3,2199","3,207","3,2285","3,1809"
09/21/2016,"3,2056","3,2589","3,2605","3,2051"
09/20/2016,"3,2576","3,2728","3,2756","3,2451"
09/19/2016,"3,2725","3,2625","3,2787","3,2516"
09/16/2016,"3,2615","3,3019","3,3202","3,2602"
09/15/2016,"3,3019","3,3448","3,3678","3,2926"
09/14/2016,"3,342","3,3132","3,3501","3,2977"
09/13/2016,"3,3131","3,2457","3,3336","3,243"
09/12/2016,"3,2452","3,2732","3,31","3,2409"
09/09/2016,"3,272","3,2095","3,2848","3,2093"
09/08/2016,"3,2134","3,193","3,2197","3,165"
09/07/2016,"3,1915","3,1968","3,2032","3,1928"
09/06/2016,"3,194","3,2828","3,2839","3,1941"
09/05/2016,"3,282","3,2573","3,2858","3,2467"
09/02/2016,"3,2555","3,2584","3,2708","3,2238"
09/01/2016,"3,2578","3,2262","3,264","3,2189"
08/31/2016,"3,2266","3,2412","3,2569","3,2155"
08/30/2016,"3,241","3,2299","3,2642","3,2179"
08/29/2016,"3,2293","3,2665","3,2908","3,2294"
08/26/2016,"3,2641","3,2367","3,2786","3,189"
08/25/2016,"3,2361","3,2256","3,2423","3,2157"
08/24/2016,"3,2246","3,234","3,2501","3,2181"
08/23/2016,"3,2325","3,2015","3,2375","3,1842"
08/22/2016,"3,2005","3,2071","3,2276","3,197"
08/19/2016,"3,2025","3,2392","3,2505","3,2029"
08/18/2016,"3,2383","3,2042","3,2461","3,1995"
08/17/2016,"3,2032","3,2024","3,2356","3,1978"
08/16/2016,"3,2014","3,1861","3,206","3,1556"
08/15/2016,"3,1856","3,192","3,1939","3,1562"
08/12/2016,"3,1917","3,1439","3,1948","3,1392"
08/11/2016,"3,1447","3,1269","3,1548","3,1234"
08/10/2016,"3,1266","3,1457","3,1509","3,1127"
08/09/2016,"3,1448","3,1753","3,1763","3,1276"
08/08/2016,"3,1741","3,1651","3,1903","3,1592"
08/05/2016,"3,1645","3,1935","3,1993","3,1594"
08/04/2016,"3,1935","3,238","3,2411","3,1909"
08/03/2016,"3,2367","3,2571","3,2928","3,2367"
08/02/2016,"3,2568","3,2645","3,2726","3,2376"
08/01/2016,"3,2644","3,2496","3,2767","3,2466"
07/29/2016,"3,2471","3,2892","3,2928","3,2274"
07/28/2016,"3,2884","3,2633","3,299","3,2547"
07/27/2016,"3,2633","3,2766","3,2962","3,2599"
07/26/2016,"3,2762","3,2864","3,2943","3,265"
07/25/2016,"3,2845","3,2568","3,2973","3,255"
07/22/2016,"3,2563","3,2723","3,2972","3,2539"
07/21/2016,"3,271","3,2592","3,289","3,2423"
07/20/2016,"3,2588","3,2486","3,2638","3,2385"
07/19/2016,"3,2488","3,2535","3,2855","3,2484"
07/18/2016,"3,2522","3,2777","3,2845","3,246"
07/15/2016,"3,2808","3,2534","3,2849","3,2425"
07/14/2016,"3,2501","3,2638","3,2676","3,2168"
07/13/2016,"3,263","3,2964","3,3085","3,2638"
07/12/2016,"3,2945","3,3108","3,3125","3,2646"
07/11/2016,"3,3085","3,3002","3,3195","3,2917"
07/08/2016,"3,2995","3,3678","3,3691","3,2822"
07/07/2016,"3,3668","3,3317","3,3712","3,3204"
07/06/2016,"3,3296","3,303","3,3442","3,2992"
07/05/2016,"3,3019","3,2697","3,3063","3,269"
07/04/2016,"3,2692","3,2341","3,2711","3,23"
07/01/2016,"3,2348","3,2137","3,2484","3,196"
06/30/2016,"3,2126","3,2227","3,2483","3,1824"
06/29/2016,"3,2215","3,3033","3,3096","3,2184"
06/28/2016,"3,3016","3,392","3,3957","3,2987"
06/27/2016,"3,3916","3,3727","3,4165","3,3663"
06/24/2016,"3,3725","3,3379","3,4497","3,3319"
06/23/2016,"3,3376","3,3768","3,3807","3,3364"
06/22/2016,"3,3756","3,4158","3,4179","3,3674"
06/21/2016,"3,4153","3,3945","3,4174","3,3553"
06/20/2016,"3,3934","3,4178","3,4181","3,3743"
06/17/2016,"3,4158","3,4662","3,4674","3,4149"
06/16/2016,"3,4656","3,4746","3,5112","3,462"
06/15/2016,"3,4726","3,4808","3,5013","3,4448"
06/14/2016,"3,4802","3,4835","3,5159","3,4569"
06/13/2016,"3,4817","3,4205","3,4884","3,4138"
06/10/2016,"3,4175","3,399","3,4482","3,395"
06/09/2016,"3,3995","3,3629","3,4057","3,3566"
06/08/2016,"3,3615","3,4421","3,4465","3,359"
06/07/2016,"3,441","3,4895","3,5136","3,4411"
06/06/2016,"3,4885","3,528","3,5292","3,4845"
06/03/2016,"3,5237","3,5925","3,5955","3,522"
06/02/2016,"3,5916","3,601","3,6162","3,5775"
06/01/2016,"3,5996","3,6095","3,636","3,577"
05/31/2016,"3,6105","3,5715","3,6386","3,5545"
05/30/2016,"3,57","3,6125","3,6163","3,568"
05/27/2016,"3,6105","3,5839","3,63","3,5807"
05/26/2016,"3,581","3,5836","3,5857","3,5769"
05/25/2016,"3,5833","3,5713","3,6222","3,5516"
05/24/2016,"3,5703","3,5732","3,5902","3,542"
05/23/2016,"3,5722","3,52","3,5894","3,5136"
05/20/2016,"3,5195","3,5648","3,5668","3,5162"
05/19/2016,"3,5631","3,5681","3,6192","3,5518"
05/18/2016,"3,567","3,4887","3,5695","3,4867"
05/17/2016,"3,4873","3,4994","3,529","3,4819"
05/16/2016,"3,4988","3,5324","3,5356","3,4949"
05/13/2016,"3,5325","3,4855","3,5343","3,4645"
05/12/2016,"3,4845","3,4529","3,5066","3,4349"
05/11/2016,"3,4513","3,4761","3,4825","3,4398"
05/10/2016,"3,4753","3,517","3,5183","3,4628"
05/09/2016,"3,5152","3,5025","3,6762","3,4913"
05/06/2016,"3,5008","3,5347","3,5737","3,4938"
05/05/2016,"3,5343","3,5472","3,552","3,507"
05/04/2016,"3,5462","3,5572","3,573","3,5252"
05/03/2016,"3,5584","3,5004","3,5824","3,4989"
05/02/2016,"3,5006","3,4364","3,5088","3,4338"
04/29/2016,"3,4352","3,4879","3,4978","3,4288"
04/28/2016,"3,4875","3,527","3,5293","3,4808"
04/27/2016,"3,5262","3,5287","3,5563","3,5112"
04/26/2016,"3,5288","3,5583","3,5595","3,5176"
04/25/2016,"3,5543","3,5657","3,5703","3,5387"
04/22/2016,"3,5638","3,5386","3,6004","3,5263"
04/21/2016,"3,5371","3,5295","3,5386","3,5237"
04/20/2016,"3,5284","3,53","3,5673","3,5239"
04/19/2016,"3,5326","3,615","3,6171","3,5237"
04/18/2016,"3,6147","3,5315","3,6191","3,4714"
04/15/2016,"3,5325","3,482","3,56","3,4682"
04/14/2016,"3,4824","3,4983","3,5331","3,4577"
04/13/2016,"3,4974","3,4887","3,564","3,4712"
04/12/2016,"3,492","3,4915","3,5633","3,4772"
04/11/2016,"3,4912","3,5876","3,5919","3,4866"
04/08/2016,"3,5886","3,6901","3,6915","3,5865"
04/07/2016,"3,689","3,6415","3,7191","3,6391"
04/06/2016,"3,6398","3,6804","3,7098","3,6331"
04/05/2016,"3,6795","3,6233","3,6863","3,6198"
04/04/2016,"3,6228","3,5536","3,6292","3,5464"
04/01/2016,"3,5525","3,591","3,6234","3,5352"
